id_cordée,lib_cordée,région,académie,département,commune,Composante /de l’cordée,Lycées sources,uai
C0232,Conduite accompagnée vers les métiers de la science,Ile-de-France,Versailles,91,Brétigny sur Orge,LYCEES SOURCES,Lycée Jean-Pierre Timbaud,0910975R
C0233,Cordée HEC Académie de Versailles,Ile-de-France,Versailles,91,Brétigny sur Orge,LYCEES SOURCES,Lycée Jean-Pierre Timbaud,0910975R
C0152,Une filière ingénieuse pour devenir ingénieur,Centre,Orléans-Tours,28,Chartres,LYCEES SOURCES,Lycée Jehan-de-Beauce,0280044W
C0222,Donnez des ailes à votre avenir,Midi-Pyrénées,Toulouse,31,Toulouse,LYCEES SOURCES,Lycée Jolimont,0311902Z
C0223,Egalité des chances-INSA,Midi-Pyrénées,Toulouse,31,Toulouse,LYCEES SOURCES,Lycée Jolimont,0311902Z
C0020,Accès et réussite à l'UPJV,Picardie,Amiens,2,Hirson,LYCEES SOURCES,Lycée Joliot-Curie,0020031Y
C0161,ENS - PSU - TALENS,Ile-de-France,Paris,34,Sète,LYCEES SOURCES,Lycée Joliot-Curie,0340076Y
C0226,Acordix,Ile-de-France,Versailles,92,Nanterre,LYCEE(S) AVEC CPGE,Lycée Joliot-Curie,0920141D
C0233,Cordée HEC Académie de Versailles,Ile-de-France,Versailles,92,Nanterre,LYCEES SOURCES,Lycée Joliot-Curie,0920141D
C0246,Réussir à Dauphine,Ile-de-France,Versailles,92,Nanterre,LYCEES SOURCES,Lycée Joliot-Curie,0920141D
C0039,Tous envie de réussir,Basse Normandie,Caen,14,Dives-sur-Mer,LYCEES SOURCES,Lycée Jooris,0141599M
C0110,Réussir à HEC,Martinique,Martinique,972,Fort de France,LYCEE(S) AVEC CPGE,Lycée Joseph Gaillard,9720004X
C0111,Réussir à l'IEP de Bordeaux,Martinique,Martinique,972,Fort de France,LYCEE(S) AVEC CPGE,Lycée Joseph Gaillard,9720004X
C0112,Réussir à l'INSA,Martinique,Martinique,972,Fort de France,LYCEE(S) AVEC CPGE,Lycée Joseph Gaillard,9720004X
C0110,Réussir à HEC,Martinique,Martinique,972,Fort de France,LYCEES SOURCES,Lycée Joseph Gaillard,9720004X
C0111,Réussir à l'IEP de Bordeaux,Martinique,Martinique,972,Fort de France,LYCEES SOURCES,Lycée Joseph Gaillard,9720004X
C0112,Réussir à l'INSA,Martinique,Martinique,972,Fort de France,LYCEES SOURCES,Lycée Joseph Gaillard,9720004X
C0095,Couse en cours,Rhône-Alpes,Lyon,1,Bourg-en-Bresse,LYCEES SOURCES,Lycée Joseph Marie Cassiat,0010017N
C0110,Réussir à HEC,Martinique,Martinique,972,Lorrain,LYCEES SOURCES,Lycée Joseph Pernock,9720726G
C0111,Réussir à l'IEP de Bordeaux,Martinique,Martinique,972,Lorrain,LYCEES SOURCES,Lycée Joseph Pernock,9720726G
C0112,Réussir à l'INSA,Martinique,Martinique,972,Lorrain,LYCEES SOURCES,Lycée Joseph Pernock,9720726G
C0110,Réussir à HEC,Martinique,Martinique,972,Rivière Salée,LYCEES SOURCES,Lycée Joseph Zobel,9720725F
C0111,Réussir à l'IEP de Bordeaux,Martinique,Martinique,972,Rivière Salée,LYCEES SOURCES,Lycée Joseph Zobel,9720725F
C0112,Réussir à l'INSA,Martinique,Martinique,972,Rivière Salée,LYCEES SOURCES,Lycée Joseph Zobel,9720725F
C0054,Cordée HEC Moissan,Ile-de-France,Créteil,77,Coulommiers,LYCEES SOURCES,Lycée Jules Ferry,0770924L
"C0117,""Le fil d'Ariane vers le master, pourquoi pas moi?"",Languedoc-Roussillon,Montpellier,34,Montpellier,LYCEE(S) AVEC CPGE,Lycée Jules Guesdes,0340040J"
"C0117,""Le fil d'Ariane vers le master, pourquoi pas moi?"",Languedoc-Roussillon,Montpellier,34,Montpellier,LYCEES SOURCES,Lycée Jules Guesdes,0340040J"
C0064,Eiffel de la réussite,Bourgogne,Dijon,58,Nevers,LYCEES SOURCES,Lycée Jules Renard,0580031U
C0205,EDRESUP ,Haute Normandie,Rouen,76,Le Havre,LYCEES SOURCES,Lycée Jules Siegfried,0760056Y
"C0038,""Sciences Po Bordeaux, je le peux parce que je le veux"",Aquitaine,Bordeaux,64,Oloron Sainte-Marie,LYCEES SOURCES,Lycée Jules Supervielle,0640047D"
C0020,Accès et réussite à l'UPJV,Picardie,Amiens,60,Creil,LYCEES SOURCES,Lycée Jules Uhry,0600021X
C0025,Passeport étudiant : les jeudis de la science,Picardie,Amiens,60,Creil,LYCEES SOURCES,Lycée Jules Uhry,0600021X
C0163,Nouvel élan (ParisTech / Janson de Sailly,Ile-de-France,Paris,95,Cergy-le-Haut,LYCEES SOURCES,Lycée Jules Verne,0951756T
C0230,Ambitions supérieures - scientifiques,Ile-de-France,Versailles,95,Cergy-le-Haut,LYCEES SOURCES,Lycée Jules Verne,0951756T
"C0250,""Une grande école, pourquoi pas moi ? EBI"",Ile-de-France,Versailles,96,Cergy,LYCEES SOURCES,Lycée Jules Verne,0951756T"
"C0253,""Une grande école, pourquoi pas moi ? ESSEC"",Ile-de-France,Versailles,96,Cergy,LYCEES SOURCES,Lycée Jules Verne,0951756T"
C0119,Ambition Réussite - Technologique,Lorraine,Nancy-Metz,57,Rombas,LYCEES SOURCES,Lycée Julie Daubie,0570146Z
C0134,Université Paul Verlaine - Metz,Lorraine,Nancy-Metz,57,Rombas ,LYCEES SOURCES,Lycée Julie Daubie,0570146Z
"C0081,""Ingénieur, je veux, je peux"",Nord-Pas-de-Calais,Lille,59,Denain,LYCEES SOURCES,Lycée Kastler,0590060V"
"C0187,""Confiance, ambition, réussite en Sud Finistère"",Bretagne,Rennes,29,Quimperlé,LYCEES SOURCES,Lycée Kerneuzex,0290076A"
C0212,Cordée de la réussite-CPGE Lycée Kleber,Alsace,Strasbourg,67,Strasbourg,LYCEE(S) AVEC CPGE,Lycée Kleber,0670080Y
C0212,Cordée de la réussite-CPGE Lycée Kleber,Alsace,Strasbourg,67,Strasbourg,TETE(S) DE CORDEE,Lycée Kleber Strasbourg,0670080Y
C0212,Cordée de la réussite-CPGE Lycée Kleber,Alsace,Strasbourg,67,Sélestat,LYCEES SOURCES,Lycée Koeberlé,0670071N
C0186,Assomption Rennes,Bretagne,Rennes,35,Rétiers,LYCEES SOURCES,Lycée La  Mennais,0442226F
C0139,Traits d'union,Pays de la Loire,Nantes,44,Guérande,LYCEES SOURCES,Lycée La  Mennais,0442226F
C0124,ENIM,Lorraine,Nancy-Metz,57,Thionville,LYCEES SOURCES,Lycée La Briquerie,0570108H
C0135,BRIO : fais un bond pour la réussite ,Pays de la Loire,Nantes,44,Nantes,LYCEES SOURCES,Lycée La Colinière,0440086E
C0188,Cordée Archipel,Bretagne,Rennes,29,Brest,LYCEE(S) AVEC CPGE,Lycée La Croix rouge,0290335G
C0135,BRIO : fais un bond pour la réussite ,Pays de la Loire,Nantes,44,Basse-Goulaine,LYCEES SOURCES,Lycée La Herdrie,0442095N
C0020,Accès et réussite à l'UPJV,Picardie,Amiens,80,Amiens,LYCEE(S) AVEC CPGE,Lycée La Hotoie,0801882L
C0110,Réussir à HEC,Martinique,Martinique,972,François,LYCEES SOURCES,Lycée La Jetée,9720771F
C0111,Réussir à l'IEP de Bordeaux,Martinique,Martinique,972,François,LYCEES SOURCES,Lycée La Jetée,9720771F
C0112,Réussir à l'INSA,Martinique,Martinique,972,François,LYCEES SOURCES,Lycée La Jetée,9720771F
C0108,Trait d'union Prépa valorisation des filières technologiques,Rhône-Alpes,Lyon,69,Lyon,LYCEE(S) AVEC CPGE,Lycée La Martinière Duchère,0690038S
C0109,Trait d'union Multicampus multiquartiers,Rhône-Alpes,Lyon,69,Lyon,LYCEE(S) AVEC CPGE,Lycée La Martinière Duchère,0690038S
C0108,Trait d'union Prépa valorisation des filières technologiques,Rhône-Alpes,Lyon,69,Lyon,LYCEES SOURCES,Lycée La Martinière Duchère,0690038S
C0109,Trait d'union Multicampus multiquartiers,Rhône-Alpes,Lyon,69,Lyon,LYCEES SOURCES,Lycée La Martinière Duchère,0690038S
C0100,Ouverture sociale des CPGE et école d'été,Rhône-Alpes,Lyon,69,Lyon,LYCEE(S) AVEC CPGE,Lycée La Martinière Monplaisir,0692866R
C0107,Trait d'union ,Rhône-Alpes,Lyon,69,Lyon,LYCEE(S) AVEC CPGE,Lycée La Martinière Monplaisir,0692866R
C0135,BRIO : fais un bond pour la réussite ,Pays de la Loire,Nantes,44,Nantes,LYCEE(S) AVEC CPGE,Lycée La Perverie,0440172Y
C0065,OPTIM,Bourgogne,Dijon,71,Cluny,LYCEES SOURCES,Lycée La Prat's,0710023P
C0244,POLLEN,Ile-de-France,Versailles,95,Sarcelles,LYCEES SOURCES,Lycée La Tourelle,0950947N
"C0187,""Confiance, ambition, réussite en Sud Finistère"",Bretagne,Rennes,29,Pont-l'Abbé,LYCEES SOURCES,Lycée Laënnec,0290062K"
C0067,La cordée dromoise,Rhône-Alpes,Grenoble,26,Valence,LYCEES SOURCES,Lycée Laffemas,0261099D
C0241,OPEN,Ile-de-France,Versailles,92,Sceaux,LYCEE(S) AVEC CPGE,Lycée Lakanal,0920145H
C0100,Ouverture sociale des CPGE et école d'été,Rhône-Alpes,Lyon,1,Bourg-en-Bresse,LYCEE(S) AVEC CPGE,Lycée lalande,0010013J
C0078,Réussite scolaire et accès au supérieur des enfants des fleuves,Guynae,Guynae,973,Rémire-Montjoly,TETE(S) DE CORDEE,Lycée Lama Prévot,9730423X
C0078,Réussite scolaire et accès au supérieur des enfants des fleuves,Guynae,Guynae,973,Rémire-Montjoly,LYCEES SOURCES,Lycée Lama Prévot,9730423X
C0101,Parcours d'excellence des STI,Rhône-Alpes,Lyon,69,Lyon 8,LYCEES SOURCES,Lycée Lamache,0690634P
C0020,Accès et réussite à l'UPJV,Picardie,Amiens,80,Albert,LYCEES SOURCES,Lycée Lamarck,0800007Y
C0065,OPTIM,Bourgogne,Dijon,71,Macon,LYCEES SOURCES,Lycée Lamartine,0710045N
C0213,Cordée de la réussite-Université de Haute Alsace,Alsace,Strasbourg,68,Mulhouse,LYCEES SOURCES,Lycée Lambert,0681761V
C0164,OPTIM,Ile-de-France,Paris,94,Champigny-sur-Marne,LYCEE(S) AVEC CPGE,Lycée Langevin-Wallon,0940113M
C0053,Cordée ESCP Europe-lycée Champlain de Chennevières-sur-Marne,Ile-de-France,Créteil,94,Champigny-sur-Marne,LYCEES SOURCES,Lycée Langevin-Wallon,0940113M
C0158,Cordée ESCP Europe - Lycée Turgot de Paris - Lycée Champlain de Chennevières,Ile-de-France,Paris,94,Champigny-sur-Marne,LYCEES SOURCES,Lycée Langevin-Wallon,0940113M
C0225,Osez l'excellence,Midi-Pyrénées,Toulouse,81,Albi,LYCEE(S) AVEC CPGE,Lycée Lapérouse,0810006S
C0039,Tous envie de réussir,Basse Normandie,Caen,14,Caen ,LYCEES SOURCES,Lycée Laplace,0142133T
C0221,DISPO,Midi-Pyrénées,Toulouse,81,Lavaur,LYCEES SOURCES,Lycée Las Cases,0810030T
"C0038,""Sciences Po Bordeaux, je le peux parce que je le veux"",Aquitaine,Bordeaux,24,Périgueux,LYCEES SOURCES,Lycée Laure Gatet,0240025X"
C0020,Accès et réussite à l'UPJV,Picardie,Amiens,80,Doullens,LYCEES SOURCES,Lycée l'Authie,0800065L
C0213,Cordée de la réussite-Université de Haute Alsace,Alsace,Strasbourg,68,Mulhouse,LYCEES SOURCES,Lycée Lavoisier,0681768C
C0201,Course en cours,Haute Normandie,Rouen,76,Le Havre,LYCEES SOURCES,Lycée Lavoisier,0762765T
"C0187,""Confiance, ambition, réussite en Sud Finistère"",Bretagne,Rennes,29,Douarnenez,LYCEES SOURCES,Lycée Le Bris,0290034E"
C0198,Tutorat Horizons,Bretagne,Rennes,29,Douarnenez,LYCEES SOURCES,Lycée Le Bris,0290034E
C0064,Eiffel de la réussite,Bourgogne,Dijon,21,Dijon,LYCEE(S) AVEC CPGE,Lycée Le Castel,0210019G
C0018,TANDEM,Provence Alpes Côte d'Azur,Aix-Marseille,13,Marseille,LYCEES SOURCES,Lycée Le Chatelier,0130055P
C0214,Egalité des chances en écoles d'architecture,Alsace,Strasbourg,67,Illkirch-Graffenstaden,LYCEE(S) AVEC CPGE,Lycée Le Corbusier,0672198A
C0218,Tutorat d'excellence,Alsace,Strasbourg,67,Illkirch-Graffenstaden,LYCEES SOURCES,Lycée Le Corbusier,0672198A
C0208,Prep'avenir,Haute Normandie,Rouen,76,Saint-Etienne du Rouvray,LYCEES SOURCES,Lycée Le Corbusier,0762964J
C0226,Acordix,Ile-de-France,Versailles,78,Poissy,LYCEES SOURCES,Lycée Le Corbusier,0782546U
C0161,ENS - PSU - TALENS,Ile-de-France,Paris,93,Aubervilliers,LYCEE(S) AVEC CPGE,Lycée Le Corbusier,0930117X
C0141,Ambition IEP,PACA,Nice,83,La Garde,LYCEES SOURCES,Lycée Le Coudon,0831407D
C0138,Elan 49,Pays de la Loire,Nantes,49,Ste-Gemmes-sur-Loire,LYCEES SOURCES,Lycée Le Fresne,NR
C0137,Cordées de la réussite sarthoises,Pays de la Loire,Nantes,72,Le  Mans,LYCEES SOURCES,Lycée Le Mans Sud,0721094Y
C0079,Croire en soi et réussir à la Réunion,La Réunion,La Réunion,974,Sainte Marie,LYCEES SOURCES,Lycée Le Verger,9741185V
C0212,Cordée de la réussite-CPGE Lycée Kleber,Alsace,Strasbourg,67,Saverne,LYCEES SOURCES,Lycée Leclerc,0670057Y
C0079,Croire en soi et réussir à la Réunion,La Réunion,La Réunion,974,Saint Denis,LYCEE(S) AVEC CPGE,Lycée Leconte de Lisle,9740001H
C0079,Croire en soi et réussir à la Réunion,La Réunion,La Réunion,974,Saint Denis,LYCEES SOURCES,Lycée Leconte de Lisle,9740001H
C0221,DISPO,Midi-Pyrénées,Toulouse,46,Gourdon,LYCEES SOURCES,Lycée Léo Ferré,0460013P
C0064,Eiffel de la réussite,Bourgogne,Dijon,71,Le Creusot,LYCEES SOURCES,Lycée Léon Blum,0710026T
C0065,OPTIM,Bourgogne,Dijon,71,Le Creusot,LYCEES SOURCES,Lycée Léon Blum,0710026T
C0181,Roosevelt URCA,Champagne-Ardennes,Reims,51,Epernay,LYCEES SOURCES,Lycée Léon Bourgeois,0510015P
C0074,Pour la promotion des études supérieures scientifiques,Guynae,Guynae,973,Rémire-Montjoly,LYCEE(S) AVEC CPGE,Lycée Léon Gontran Damas,9730196A
C0076,Promouvoir l'accès aux filières d'excellence en guyane,Guynae,Guynae,973,Rémire-Montjoly,LYCEE(S) AVEC CPGE,Lycée Léon Gontran Damas,9730196A
C0075,Promotion des études supérieures de lettres en Guyane,Guynae,Guynae,973,Rémire-Montjoly,LYCEES SOURCES,Lycée Léon Gontran Damas,9730196A
C0074,Pour la promotion des études supérieures scientifiques,Guynae,Guynae,973,Rémire-Montjoly,TETE(S) DE CORDEE,Lycée Léon Gontran Damas,9730196A
C0020,Accès et réussite à l'UPJV,Picardie,Amiens,2,Soissons,LYCEES SOURCES,Lycée Léonard de Vinci,0021477V
C0023,Passeport étudiant,Picardie,Amiens,2,Soissons,LYCEES SOURCES,Lycée Léonard de Vinci,0021477V
C0024,Passeport étudiant,Picardie,Amiens,2,Soissons,LYCEES SOURCES,Lycée Léonard de Vinci,0021477V
C0148,Les études sup…c'est aussi pour moi,Centre,Orléans-Tours,37,Amboise,LYCEES SOURCES,Lycée Léonard de Vinci,0370001A
C0227,Ambition d'enseignement supérieur - Lycée Doisneau,Ile-de-France,Versailles,91,Saint-Michel sur Orge,LYCEES SOURCES,Lycée Léonard de Vinci,0911946W
C0232,Conduite accompagnée vers les métiers de la science,Ile-de-France,Versailles,91,Saint-Michel sur Orge,LYCEES SOURCES,Lycée Léonard de Vinci,0911946W
C0233,Cordée HEC Académie de Versailles,Ile-de-France,Versailles,92,Levallois Perret,LYCEES SOURCES,Lycée Léonard de Vinci,0921230M
C0243,Pasteur,Ile-de-France,Versailles,92,Levallois Perret,LYCEES SOURCES,Lycée Léonard de Vinci,0921230M
C0244,POLLEN,Ile-de-France,Versailles,95,Saint Witz,LYCEES SOURCES,Lycée Léonard de Vinci,0951753P
C0203,EDRESUP ,Haute Normandie,Rouen,27,Evreux,LYCEES SOURCES,Lycée Léopold Sédar Senghor,0271579V
C0135,BRIO : fais un bond pour la réussite ,Pays de la Loire,Nantes,44,Nantes,LYCEES SOURCES,Lycée Les Bourdonnières,0441552Y
C0204,EDRESUP ,Haute Normandie,Rouen,76,Sotteville-les-Rouen,LYCEES SOURCES,Lycée Les Bruyères,0760109F
C0208,Prep'avenir,Haute Normandie,Rouen,76,Sotteville-les-Rouen,LYCEES SOURCES,Lycée Les Bruyères,0760109F
C0206,EDRESUP,Haute Normandie,Rouen,27,Louviers,LYCEES SOURCES,Lycée Les Fontenelles,0270029K
C0031,Attractivité des sciences et technologies à l'université,Aquitaine,Bordeaux,33,Lormont,LYCEES SOURCES,Lycée les Iris,0332832Z
"C0249,""Silence, on tourne !"",Ile-de-France,Versailles,78,Carrières-sur-Seine,LYCEES SOURCES,Lycée les Pierres Vives,0781860Y"
C0247,Secteur CASQY,Ile-de-France,Versailles,78,Maurepas,LYCEES SOURCES,Lycée les sept mares,0780515L
"C0239,""Ma chance, l'Université"",Ile-de-France,Versailles,91,Les Ulis,LYCEES SOURCES,Lycée l'Essouriau,0911492C"
C0240,Mat' les vacances,Ile-de-France,Versailles,91,Les Ulis,LYCEES SOURCES,Lycée l'Essouriau,0911492C
"C0251,""Une grande école, pourquoi pas moi ? Ecole polytechnique"",Ile-de-France,Versailles,91,Les Ulis,LYCEES SOURCES,Lycée l'Essouriau,0911492C"
C0183,URCA SHS,Champagne-Ardennes,Reims,51,Reims,LYCEES SOURCES,Lycée Libergier,0510035L
C0129,La cordée du Barrois,Lorraine,Nancy-Metz,55,Bar le Duc,LYCEES SOURCES,Lycée Ligier Richier,0550004F
C0135,BRIO : fais un bond pour la réussite ,Pays de la Loire,Nantes,44,Nantes,LYCEE(S) AVEC CPGE,Lycée Livet,0440029T
"C0090,""Limousin, terre de réussite"",Limousin,Limoges,23,La Souterraine,LYCEES SOURCES,Lycée Loewy,0230025C"
C0013,Préparation à l'université,Provence Alpes Côte d'Azur,Aix-Marseille,13,Marseille,LYCEES SOURCES,Lycée l'Olivier,0131345S
C0213,Cordée de la réussite-Université de Haute Alsace,Alsace,Strasbourg,68,Mulhouse,LYCEES SOURCES,Lycée Louis Armand,0680034T
C0070,Partenariat université-lycée-collège,Rhône-Alpes,Grenoble,73,Chambéry,LYCEES SOURCES,Lycée Louis Armand,0731248K
C0173,Les études sup…c'est aussi pour moi,Poitou-Charente,Poitiers,86,Poitiers,LYCEE(S) AVEC CPGE,Lycée Louis Armand,0860037Y
C0233,Cordée HEC Académie de Versailles,Ile-de-France,Versailles,78,Rambouillet,LYCEES SOURCES,Lycée Louis Bascan,0782549X
C0234,Course en cours,Ile-de-France,Versailles,78,Rambouillet,LYCEES SOURCES,Lycée Louis Bascan,0782549X
C0119,Ambition Réussite - Technologique,Lorraine,Nancy-Metz,54,Briey,LYCEES SOURCES,Lycée Louis Bertrand,0541286E
C0121,La cordée de la réussite Arts et métiers Paris Tech Metz,Lorraine,Nancy-Metz,57,Metz,LYCEE(S) AVEC CPGE,Lycée Louis de Cormontaigne,0573227Y
C0123,Cordée Saint-Exupéry,Lorraine,Nancy-Metz,57,Metz,LYCEE(S) AVEC CPGE,Lycée Louis de Cormontaigne,0573227Y
C0130,La cordée nord meusienne,Lorraine,Nancy-Metz,57,Metz,LYCEE(S) AVEC CPGE,Lycée Louis de Cormontaigne,0573227Y
C0133,SUPELEC,Lorraine,Nancy-Metz,57,Metz,LYCEE(S) AVEC CPGE,Lycée Louis de Cormontaigne,0573227Y
C0134,Université Paul Verlaine - Metz,Lorraine,Nancy-Metz,57,Metz,LYCEE(S) AVEC CPGE,Lycée Louis de Cormontaigne,0573227Y
"C0114,""Ingénieur, pourquoi pas moi?"",Languedoc-Roussillon,Montpellier,34,Lunel,LYCEES SOURCES,Lycée Louis Feuillade,0340030Y"
"C0117,""Le fil d'Ariane vers le master, pourquoi pas moi?"",Languedoc-Roussillon,Montpellier,34,Lunel,LYCEES SOURCES,Lycée Louis Feuillade,0340030Y"
C0122,Charte pour l'égalité des chances,Lorraine,Nancy-Metz,88,Epinal,LYCEES SOURCES,Lycée Louis Lapicque,0880019T
C0161,ENS - PSU - TALENS,Ile-de-France,Paris,88,Epinal,LYCEES SOURCES,Lycée Louis Lapicque,0880019T
C0242,Oui nous le pouvons,Ile-de-France,Versailles,75,Paris,LYCEE(S) AVEC CPGE,Lycée Louis Le Grand,0750655E
"C0170,""Tremplin vers le lycée, les cordées de la réussite"",Ile-de-France,Paris,75005,Paris,TETE(S) DE CORDEE,Lycée Louis Le Grand,0750655E"
C0169,Tremplin vers le lycée Louis-le-Grand,Ile-de-France,Paris,75005,Paris,LYCEE(S) AVEC CPGE,Lycée Louis le Grand,0750655E
"C0170,""Tremplin vers le lycée, les cordées de la réussite"",Ile-de-France,Paris,75005,Paris,LYCEE(S) AVEC CPGE,Lycée Louis Le Grand,0750655E"
C0169,Tremplin vers le lycée Louis-le-Grand,Ile-de-France,Paris,75005,Paris,LYCEES SOURCES,Lycée Louis le Grand,0750655E
"C0170,""Tremplin vers le lycée, les cordées de la réussite"",Ile-de-France,Paris,75005,Paris,LYCEES SOURCES,Lycée Louis Le Grand,0750655E"
C0212,Cordée de la réussite-CPGE Lycée Kleber,Alsace,Strasbourg,67,Molsheim,LYCEES SOURCES,Lycée Louis Marchal,0672615D
C0080,Cordée des sciences de l'ingénieur,Nord-Pas-de-Calais,Lille,62,Hénin Beaumont,LYCEES SOURCES,Lycée Louis Pasteur,0620095S
"C0211,""Cordée de la réussite, 100 000 étudiants pour 100 000 élèves"",Alsace,Strasbourg,67,Strasbourg,LYCEE(S) AVEC CPGE,Lycée Louis Pasteur,0670082A"
C0212,Cordée de la réussite-CPGE Lycée Kleber,Alsace,Strasbourg,67,Strasbourg,LYCEES SOURCES,Lycée Louis Pasteur,0670082A
"C0215,""Le service public local, pourquoi pas moi?"",Alsace,Strasbourg,67,Strasbourg,LYCEES SOURCES,Lycée Louis Pasteur,0670082A"
C0015,Spé IEP,Provence Alpes Côte d'Azur,Aix-Marseille,84,Avignon,LYCEES SOURCES,Lycée Louis Pasteur,0840059H
C0030,Réussir ensemble ,Franche-Comté,Besançon,25,Besançon,LYCEE(S) AVEC CPGE,Lycée Louis Pergaud,0250010A
C0030,Réussir ensemble ,Franche-Comté,Besançon,25,Besançon,LYCEES SOURCES,Lycée Louis Pergaud,0250010A
C0124,ENIM,Lorraine,Nancy-Metz,57,Metz,LYCEES SOURCES,Lycée Louis Vincent,0570058D
C0060,Réussir à Dauphine,Ile-de-France,Créteil,93,Bobigny,LYCEE(S) AVEC CPGE,Lycée Louise Michel,0931613Y
C0244,POLLEN,Ile-de-France,Versailles,93,Bobigny,LYCEE(S) AVEC CPGE,Lycée Louise Michel,0931613Y
"C0253,""Une grande école, pourquoi pas moi ? ESSEC"",Ile-de-France,Versailles,93,Bobigny,LYCEE(S) AVEC CPGE,Lycée Louise Michel,0931613Y"
C0058,MEHUL,Ile-de-France,Créteil,93,Bobigny,LYCEES SOURCES,Lycée Louise Michel,0931613Y
C0159,Cordée Jean-Baptiste Say,Ile-de-France,Paris,93,Bobigny,LYCEES SOURCES,Lycée Louise Michel,0931613Y
C0169,Tremplin vers le lycée Louis-le-Grand,Ile-de-France,Paris,75005,Paris,TETE(S) DE CORDEE,Lycée Louis-le-Grand,0750655E
C0203,EDRESUP ,Haute Normandie,Rouen,27,Evreux,LYCEES SOURCES,Lycée Louis-Modeste Leroy,0270017X
C0103,Partenariat des grandes écoles militaires ESSA,Rhône-Alpes,Lyon,69,Lyon,LYCEES SOURCES,Lycée Lumière,0690035N
C0106,Séminaire Lycée,Rhône-Alpes,Lyon,69,Lyon,LYCEES SOURCES,Lycée Lumière,0690035N
C0077,Réussir la poursuite d'études - Sce Po Paris,Guynae,Guynae,973,Saint-Laurent du Maroni,LYCEES SOURCES,Lycée Lumina Sophie,9720424D
C0101,Parcours d'excellence des STI,Rhône-Alpes,Lyon,69,Vénissieux,LYCEES SOURCES,Lycée M. Sembat,0690104N
"C0045,""Pôle Alizé : itinéraire d'excellence"""""",Auvergne,Clermont-Ferrand,3,Montluçon,LYCEE(S) AVEC CPGE,Lycée Madame de Stael,0030025L"
C0020,Accès et réussite à l'UPJV,Picardie,Amiens,80,Amiens,LYCEE(S) AVEC CPGE,Lycée Madeleine Michelis,0800010B
C0115,L'accompagnement vers l'esprit de la réussite,Languedoc-Roussillon,Montpellier,66,Perpignan,LYCEES SOURCES,Lycée Maillol,0660809W
C0228,Ambition d'enseignement supérieur - Lycée du Parc des Loges,Ile-de-France,Versailles,91,Athis-Mons,LYCEES SOURCES,Lycée Malcel Pagnol,0910623H
C0042,Horizons-Première cordée de la réussite internationale,Basse Normandie,Caen,14,Caen,LYCEE(S) AVEC CPGE,Lycée Malherbe,0140013N
C0042,Horizons-Première cordée de la réussite internationale,Basse Normandie,Caen,14,Caen,LYCEES SOURCES,Lycée Malherbe,0140013N
C0137,Cordées de la réussite sarthoises,Pays de la Loire,Nantes,72,Allonnes,LYCEES SOURCES,Lycée Malraux,0721548S
C0124,ENIM,Lorraine,Nancy-Metz,57,Sarrebourg,LYCEES SOURCES,Lycée Mangin,0570094T
C0200,CEP ,Haute Normandie,Rouen,27,Val de Reuil,LYCEES SOURCES,Lycée Marc Bloch,0271582Y
C0206,EDRESUP,Haute Normandie,Rouen,27,Val de Reuil,LYCEES SOURCES,Lycée Marc Bloch,0271582Y
"C0211,""Cordée de la réussite, 100 000 étudiants pour 100 000 élèves"",Alsace,Strasbourg,67,Hoenheim,LYCEE(S) AVEC CPGE,Lycée Marc Bloch,0672604S"
C0212,Cordée de la réussite-CPGE Lycée Kleber,Alsace,Strasbourg,67,Bischeim,LYCEES SOURCES,Lycée Marc Bloch,0672604S
C0217,Tutorat d'excellence,Alsace,Strasbourg,67,Strasbourg,LYCEES SOURCES,Lycée Marc Bloch,0672604S
C0218,Tutorat d'excellence,Alsace,Strasbourg,67,Bischeim,LYCEES SOURCES,Lycée Marc Bloch,0672604S
C0153,Université et CPGE pour les élèves d'Eure-et-Loir,Centre,Orléans-Tours,28,Chartres,LYCEE(S) AVEC CPGE,Lycée Marceau,0280007F
C0152,Une filière ingénieuse pour devenir ingénieur,Centre,Orléans-Tours,28,Chartres,LYCEES SOURCES,Lycée Marceau,0280007F
C0007,IEPEI,Provence Alpes Côte d'Azur,Aix-Marseille,13,Marseille,LYCEES SOURCES,Lycée Marcel Pagnol,0130037V
C0008,J'ouvre ma voie dans la prépa techno,Provence Alpes Côte d'Azur,Aix-Marseille,13,Marseille,LYCEES SOURCES,Lycée Marcel Pagnol,0130037V
C0013,Préparation à l'université,Provence Alpes Côte d'Azur,Aix-Marseille,13,Marseille,LYCEES SOURCES,Lycée Marcel Pagnol,0130037V
C0240,Mat' les vacances,Ile-de-France,Versailles,91,Athis-Mons,LYCEES SOURCES,Lycée Marcel Pagnol,0910623H
C0212,Cordée de la réussite-CPGE Lycée Kleber,Alsace,Strasbourg,67,Strasbourg,LYCEES SOURCES,Lycée Marcel Rudlof,0672806L
"C0215,""Le service public local, pourquoi pas moi?"",Alsace,Strasbourg,67,Strasbourg,LYCEES SOURCES,Lycée Marcel Rudlof,0672806L"
C0099,Ouverture internationale pour les STI,Rhône-Alpes,Lyon,69,Vénissieux,LYCEES SOURCES,Lycée Marcel Sembat,0690104N
C0107,Trait d'union ,Rhône-Alpes,Lyon,69,Vénissieux,LYCEES SOURCES,Lycée Marcel Sembat,0690104N
